# time(s),voltage(V),current(A),cycle_num,exp_num,voltage_applied(V)
1202573.131424,-0.410163,0.000000150,0,0,-0.403811
1205073.283464,-0.410941,0.000002583,0,0,-0.404212
1207573.435504,-0.410209,-0.000002002,0,0,-0.404613
1210073.587545,-0.410117,-0.000003024,0,0,-0.405014
1212573.739585,-0.412345,0.000000515,0,0,-0.405414
1215073.891626,-0.413398,0.000004794,0,0,-0.405815
1217574.043666,-0.413001,-0.000001021,0,0,-0.406216
1220074.195706,-0.413001,-0.000003813,0,0,-0.406617
1222574.347747,-0.412803,0.000000633,0,0,-0.407017
1225074.499787,-0.413062,0.000004324,0,0,-0.407418
1227574.651828,-0.414817,-0.000001995,0,0,-0.407819
1230074.803868,-0.414496,-0.000004281,0,0,-0.408220
1232574.955908,-0.415457,0.000005000,0,0,-0.408621
1235075.107949,-0.415915,0.000004783,0,0,-0.409021
1237575.259989,-0.415183,-0.000001452,0,0,-0.409422
1240075.412029,-0.414847,0.000000121,0,0,-0.409823
1242575.564070,-0.415931,0.000002171,0,0,-0.410224
1245075.716110,-0.417182,0.000000778,0,0,-0.410625
1247575.868151,-0.417884,-0.000001769,0,0,-0.411025
1250076.020191,-0.417411,-0.000000238,0,0,-0.411426
1252576.172231,-0.418235,0.000004101,0,0,-0.411827
1255076.324272,-0.417304,0.000000417,0,0,-0.412228
1257576.476312,-0.417807,-0.000001928,0,0,-0.412628
1260076.628352,-0.419532,-0.000000532,0,0,-0.413029
1262576.780393,-0.420539,0.000002099,0,0,-0.413430
1265076.932433,-0.420066,0.000000136,0,0,-0.413831
1267577.084474,-0.420615,0.000002371,0,0,-0.414232
1270077.236514,-0.419929,-0.000002075,0,0,-0.414632
1272577.388554,-0.420310,-0.000003151,0,0,-0.415033
1275077.540595,-0.422065,0.000000550,0,0,-0.415434
1277577.692635,-0.422721,0.000004797,0,0,-0.415835
1280077.844676,-0.422309,-0.000001033,0,0,-0.416236
1282577.996716,-0.422171,-0.000003893,0,0,-0.416636
1285078.148756,-0.422278,0.000000670,0,0,-0.417037
1287578.300797,-0.422812,0.000004454,0,0,-0.417438
1290078.452837,-0.424048,-0.000001995,0,0,-0.417839
1292578.604877,-0.424247,-0.000004464,0,0,-0.418239
1295078.756918,-0.425224,0.000005000,0,0,-0.418640
1297578.908958,-0.425315,0.000004784,0,0,-0.419041
1300079.060999,-0.424781,-0.000001482,0,0,-0.419442
1302579.213039,-0.424491,0.000000058,0,0,-0.419843
1305079.365079,-0.427176,0.000002201,0,0,-0.420243
1307579.517120,-0.426932,0.000000834,0,0,-0.420644
1310079.669160,-0.427146,-0.000001800,0,0,-0.421045
1312579.821201,-0.427100,-0.000000250,0,0,-0.421446
1315079.973241,-0.427985,0.000004207,0,0,-0.421847
1317580.125281,-0.426978,0.000000417,0,0,-0.422247
1320080.277322,-0.429526,-0.000002395,0,0,-0.422648
1322580.429362,-0.429862,-0.000000523,0,0,-0.423049
1325080.581402,-0.430136,0.000002124,0,0,-0.423450
1327580.733443,-0.429450,0.000000110,0,0,-0.423850
1330080.885483,-0.430350,0.000002713,0,0,-0.424251
1332581.037524,-0.429755,-0.000002111,0,0,-0.424652
1335081.189564,-0.431846,-0.000003210,0,0,-0.425053
1337581.341604,-0.432044,0.000000595,0,0,-0.425454
1340081.493645,-0.432776,0.000004788,0,0,-0.425854
1342581.645685,-0.432349,-0.000000992,0,0,-0.426255
1345081.797725,-0.432319,-0.000003789,0,0,-0.426656
1347581.949766,-0.432181,0.000000689,0,0,-0.427057
1350082.101806,-0.434867,0.000004508,0,0,-0.427458
1352582.253847,-0.434821,-0.000001949,0,0,-0.427858
1355082.405887,-0.434531,-0.000004563,0,0,-0.428259
1357582.557927,-0.435523,0.000005000,0,0,-0.428660
1360082.709968,-0.435477,0.000004784,0,0,-0.429061
1362582.862008,-0.435233,-0.000001526,0,0,-0.429462
1365083.014049,-0.436576,0.000000032,0,0,-0.429862
1367583.166089,-0.437980,0.000002185,0,0,-0.430263
1370083.318129,-0.437141,0.000000875,0,0,-0.430664
1372583.470170,-0.437125,-0.000001858,0,0,-0.431065
1375083.622210,-0.437385,-0.000000202,0,0,-0.431465
1377583.774250,-0.437995,0.000004223,0,0,-0.431866
1380083.926291,-0.438911,0.000000391,0,0,-0.432267
1382584.078331,-0.439933,-0.000002164,0,0,-0.432668
1385084.230372,-0.439765,-0.000000507,0,0,-0.433069
1387584.382412,-0.440299,0.000002140,0,0,-0.433469
1390084.534452,-0.439842,0.000000125,0,0,-0.433870
1392584.686493,-0.440192,0.000002408,0,0,-0.434271
1395084.838533,-0.439857,-0.000002123,0,0,-0.434672
1397584.990573,-0.441932,-0.000003273,0,0,-0.435073
1400085.142614,-0.441932,0.000000541,0,0,-0.435473
1402585.294654,-0.442725,0.000004787,0,0,-0.435874
1405085.446695,-0.442329,-0.000000995,0,0,-0.436275
1407585.598735,-0.441886,-0.000003749,0,0,-0.436676
1410085.750775,-0.442008,0.000000660,0,0,-0.437076
1412585.902816,-0.444419,0.000004281,0,0,-0.437477
1415086.054856,-0.444541,-0.000001999,0,0,-0.437878
1417586.206897,-0.444465,-0.000004584,0,0,-0.438279
1420086.358937,-0.445289,0.000005000,0,0,-0.438680
1422586.510977,-0.445075,0.000004782,0,0,-0.439080
1425086.663018,-0.444831,-0.000001533,0,0,-0.439481
1427586.815058,-0.446677,0.000000005,0,0,-0.439882
1430086.967098,-0.447807,0.000002187,0,0,-0.440283
1432587.119139,-0.446937,0.000000834,0,0,-0.440684
1435087.271179,-0.447273,-0.000001899,0,0,-0.441084
1437587.423220,-0.447013,-0.000000225,0,0,-0.441485
1440087.575260,-0.447516,0.000004225,0,0,-0.441886
1442587.727300,-0.449210,0.000000370,0,0,-0.442287
1445087.879341,-0.449622,-0.000002524,0,0,-0.442687
1447588.031381,-0.449363,-0.000000493,0,0,-0.443088
1450088.183422,-0.449897,0.000002036,0,0,-0.443489
1452588.335462,-0.449287,0.000000155,0,0,-0.443890
1455088.487502,-0.450049,0.000002338,0,0,-0.444291
1457588.639543,-0.451591,-0.000002186,0,0,-0.444691
1460088.791583,-0.451926,-0.000003519,0,0,-0.445092
1462588.943623,-0.451988,0.000000586,0,0,-0.445493
1465089.095664,-0.452552,0.000004794,0,0,-0.445894
1467589.247704,-0.452125,-0.000001052,0,0,-0.446295
1470089.399745,-0.452110,-0.000003891,0,0,-0.446695
1472589.551785,-0.453773,0.000000590,0,0,-0.447096
1475089.703825,-0.454978,0.000004500,0,0,-0.447497
1477589.855866,-0.454337,-0.000002015,0,0,-0.447898
1480090.007906,-0.454124,-0.000004432,0,0,-0.448298
1482590.159946,-0.455177,0.000005000,0,0,-0.448699
1485090.311987,-0.454887,0.000004784,0,0,-0.449100
1487590.464027,-0.456550,-0.000001602,0,0,-0.449501
1490090.616068,-0.456840,0.000000007,0,0,-0.449902
1492590.768108,-0.457588,0.000002217,0,0,-0.450302
1495090.920148,-0.456688,0.000000843,0,0,-0.450703
1497591.072189,-0.457222,-0.000001972,0,0,-0.451104
1500091.224229,-0.456855,-0.000000281,0,0,-0.451505
1502591.376270,-0.459602,0.000004165,0,0,-0.451906
1505091.528310,-0.459358,0.000000439,0,0,-0.452306
1507591.680350,-0.459648,-0.000002814,0,0,-0.452707
1510091.832391,-0.459327,-0.000000512,0,0,-0.453108
1512591.984431,-0.459816,0.000001936,0,0,-0.453509
1515092.136471,-0.459342,0.000000117,0,0,-0.453910
1517592.288512,-0.461830,0.000002131,0,0,-0.454310
1520092.440552,-0.461754,-0.000002178,0,0,-0.454711
1522592.592593,-0.461754,-0.000003368,0,0,-0.455112
1525092.744633,-0.461555,0.000000579,0,0,-0.455513
1527592.896673,-0.462410,0.000004760,0,0,-0.455913
1530093.048714,-0.461875,-0.000001027,0,0,-0.456314
1532593.200754,-0.463630,-0.000004049,0,0,-0.456715
1535093.352795,-0.464515,0.000005000,0,0,-0.457116
1537593.504835,-0.464607,0.000004323,0,0,-0.457517
1540093.656875,-0.463981,-0.000001992,0,0,-0.457917
1542593.808916,-0.463661,-0.000004188,0,0,-0.458318
1545093.960956,-0.464637,0.000005000,0,0,-0.458719
1547594.112996,-0.467231,0.000004785,0,0,-0.459120
1550094.265037,-0.467354,-0.000001574,0,0,-0.459521
1552594.417077,-0.466652,0.000000018,0,0,-0.459921
1555094.569118,-0.467460,0.000002185,0,0,-0.460322
1557594.721158,-0.466545,0.000000824,0,0,-0.460723
1560094.873198,-0.467262,-0.000002071,0,0,-0.461124
1562595.025239,-0.466621,-0.000000258,0,0,-0.461524
1565095.177279,-0.469551,0.000004138,0,0,-0.461925
1567595.329319,-0.469062,0.000000376,0,0,-0.462326
1570095.481360,-0.469886,-0.000002762,0,0,-0.462727
1572595.633400,-0.469597,-0.000000532,0,0,-0.463128
1575095.785441,-0.469474,0.000001504,0,0,-0.463528
1577595.937481,-0.469093,0.000000136,0,0,-0.463929
1580096.089521,-0.471580,0.000001855,0,0,-0.464330
1582596.241562,-0.471382,-0.000002185,0,0,-0.464731
1585096.393602,-0.471519,-0.000003964,0,0,-0.465132
1587596.545643,-0.471474,0.000000640,0,0,-0.465532
1590096.697683,-0.471992,0.000004772,0,0,-0.465933
1592596.849723,-0.471489,-0.000001147,0,0,-0.466334
1595097.001764,-0.472969,-0.000004165,0,0,-0.466735
1597597.153804,-0.474235,0.000005000,0,0,-0.467135
1600097.305844,-0.474327,0.000004581,0,0,-0.467536
1602597.457885,-0.473869,-0.000001948,0,0,-0.467937
1605097.609925,-0.473274,-0.000003848,0,0,-0.468338
1607597.761966,-0.474266,0.000001411,0,0,-0.468739
1610097.914006,-0.476722,0.000004772,0,0,-0.469139
1612598.066046,-0.476356,-0.000001666,0,0,-0.469540
1615098.218087,-0.475944,-0.000000032,0,0,-0.469941
1617598.370127,-0.476799,0.000002307,0,0,-0.470342
1620098.522167,-0.475959,0.000000737,0,0,-0.470743
1622598.674208,-0.476433,-0.000002111,0,0,-0.471143
1625098.826248,-0.478660,-0.000000363,0,0,-0.471544
1627598.978289,-0.479668,0.000004157,0,0,-0.471945
1630099.130329,-0.478431,0.000000379,0,0,-0.472346
1632599.282369,-0.478584,-0.000002978,0,0,-0.472746
1635099.434410,-0.478889,-0.000000580,0,0,-0.473147
1637599.586450,-0.479087,0.000001186,0,0,-0.473548
1640099.738491,-0.480949,0.000000040,0,0,-0.473949
1642599.890531,-0.481620,0.000002182,0,0,-0.474350
1645100.042571,-0.481071,-0.000002327,0,0,-0.474750
1647600.194612,-0.481224,-0.000004103,0,0,-0.475151
1650100.346652,-0.481758,0.000005000,0,0,-0.475552
1652600.498692,-0.481697,0.000004754,0,0,-0.475953
1655100.650733,-0.483070,-0.000001210,0,0,-0.476354
1657600.802773,-0.483482,-0.000004082,0,0,-0.476754
1660100.954814,-0.483742,0.000005000,0,0,-0.477155
1662601.106854,-0.484047,0.000004566,0,0,-0.477556
1665101.258894,-0.483223,-0.000001899,0,0,-0.477957
1667601.410935,-0.482841,-0.000002947,0,0,-0.478357
1670101.562975,-0.486305,0.000001351,0,0,-0.478758
1672601.715016,-0.486839,0.000004762,0,0,-0.479159
1675101.867056,-0.485771,-0.000001667,0,0,-0.479560
1677602.019096,-0.485970,-0.000000015,0,0,-0.479961
1680102.171137,-0.486626,0.000002431,0,0,-0.480361
1682602.323177,-0.485939,0.000000776,0,0,-0.480762
1685102.475217,-0.488228,-0.000002171,0,0,-0.481163
1687602.627258,-0.488579,-0.000000311,0,0,-0.481564
1690102.779298,-0.489082,0.000004154,0,0,-0.481965
1692602.931339,-0.488655,0.000000376,0,0,-0.482365
1695103.083379,-0.488975,-0.000003337,0,0,-0.482766
1697603.235419,-0.488625,-0.000000559,0,0,-0.483167
1700103.387460,-0.490806,0.000000629,0,0,-0.483568
1702603.539500,-0.491020,0.000000118,0,0,-0.483969
1705103.691540,-0.490898,0.000002296,0,0,-0.484369
1707603.843581,-0.490624,-0.000002441,0,0,-0.484770
1710103.995621,-0.490654,-0.000004141,0,0,-0.485171
1712604.147662,-0.491234,0.000005000,0,0,-0.485572
1715104.299702,-0.493202,0.000004766,0,0,-0.485972
1717604.451742,-0.493370,-0.000001212,0,0,-0.486373
1720104.603783,-0.493202,-0.000004174,0,0,-0.486774
1722604.755823,-0.493813,0.000005000,0,0,-0.487175
1725104.907864,-0.493782,0.000004446,0,0,-0.487576
1727605.059904,-0.493278,-0.000001859,0,0,-0.487976
1730105.211944,-0.492882,-0.000002910,0,0,-0.488377
1732605.363985,-0.496101,0.000001385,0,0,-0.488778
1735105.516025,-0.496605,0.000004756,0,0,-0.489179
1737605.668065,-0.496407,-0.000001661,0,0,-0.489580
1740105.820106,-0.495811,-0.000000124,0,0,-0.489980
1742605.972146,-0.495857,0.000002420,0,0,-0.490381
1745106.124187,-0.495339,0.000000704,0,0,-0.490782
1747606.276227,-0.498055,-0.000002328,0,0,-0.491183
1750106.428267,-0.498466,-0.000000361,0,0,-0.491583
1752606.580308,-0.498940,0.000004079,0,0,-0.491984
1755106.732348,-0.498253,0.000000319,0,0,-0.492385
1757606.884388,-0.498451,-0.000003349,0,0,-0.492786
1760107.036429,-0.498314,-0.000000577,0,0,-0.493187
1762607.188469,-0.500420,0.000000704,0,0,-0.493587
1765107.340510,-0.500694,0.000000104,0,0,-0.493988
1767607.492550,-0.500923,0.000001902,0,0,-0.494389
1770107.644590,-0.500664,-0.000002480,0,0,-0.494790
1772607.796631,-0.500588,-0.000004520,0,0,-0.495191
1775107.948671,-0.501091,0.000005000,0,0,-0.495591
1777608.100712,-0.502968,0.000004726,0,0,-0.495992
1780108.252752,-0.502861,-0.000001195,0,0,-0.496393
1782608.404792,-0.502754,-0.000004277,0,0,-0.496794
1785108.556833,-0.503380,0.000005000,0,0,-0.497194
1787608.708873,-0.503471,0.000004579,0,0,-0.497595
1790108.860913,-0.503075,-0.000001786,0,0,-0.497996
1792609.012954,-0.504815,-0.000002484,0,0,-0.498397
1795109.164994,-0.506554,0.000001426,0,0,-0.498798
1797609.317035,-0.506081,0.000004742,0,0,-0.499198
1800109.469075,-0.505852,-0.000001675,0,0,-0.499599
1802609.621115,-0.505486,-0.000000104,0,0,-0.500000
1805109.773156,-0.506035,0.000002435,0,0,-0.500000
1807609.925196,-0.505364,0.000000680,0,0,-0.499600
1810110.077237,-0.505623,-0.000002281,0,0,-0.499200
1812610.229277,-0.505608,-0.000000388,0,0,-0.498800
1815110.381317,-0.506127,0.000004156,0,0,-0.498399
1817610.533358,-0.503151,0.000000373,0,0,-0.497999
1820110.685398,-0.502770,-0.000003420,0,0,-0.497599
1822610.837438,-0.502815,-0.000000617,0,0,-0.497199
1825110.989479,-0.502861,0.000000674,0,0,-0.496799
1827611.141519,-0.502724,0.000000072,0,0,-0.496399
1830111.293560,-0.503059,0.000002520,0,0,-0.495998
1832611.445600,-0.500877,-0.000002526,0,0,-0.495598
1835111.597640,-0.500466,-0.000004375,0,0,-0.495198
1837611.749681,-0.501198,0.000005000,0,0,-0.494798
1840111.901721,-0.501351,0.000004523,0,0,-0.494398
1842612.053761,-0.500435,-0.000001389,0,0,-0.493998
1845112.205802,-0.500435,-0.000004399,0,0,-0.493597
1847612.357842,-0.499016,0.000005000,0,0,-0.493197
1850112.509883,-0.498924,0.000004741,0,0,-0.492797
1852612.661923,-0.498131,-0.000001720,0,0,-0.492397
1855112.813963,-0.497963,-0.000002061,0,0,-0.491997
1857612.966004,-0.498833,0.000001413,0,0,-0.491597
1860113.118044,-0.498787,0.000004681,0,0,-0.491196
1862613.270085,-0.496376,-0.000001583,0,0,-0.490796
1865113.422125,-0.495735,-0.000000142,0,0,-0.490396
1867613.574165,-0.496254,0.000002546,0,0,-0.489996
1870113.726206,-0.495690,0.000000646,0,0,-0.489596
1872613.878246,-0.496239,-0.000002308,0,0,-0.489196
1875114.030286,-0.495903,-0.000000369,0,0,-0.488796
1877614.182327,-0.494194,0.000004061,0,0,-0.488395
1880114.334367,-0.493080,0.000000368,0,0,-0.487995
1882614.486408,-0.493645,-0.000003477,0,0,-0.487595
1885114.638448,-0.493385,-0.000000645,0,0,-0.487195
1887614.790488,-0.493584,0.000000300,0,0,-0.486795
1890114.942529,-0.493294,0.000000109,0,0,-0.486395
1892615.094569,-0.493507,0.000002677,0,0,-0.485994
1895115.246609,-0.491478,-0.000002679,0,0,-0.485594
1897615.398650,-0.491035,-0.000004437,0,0,-0.485194
1900115.550690,-0.491661,0.000005000,0,0,-0.484794
1902615.702731,-0.491493,0.000004358,0,0,-0.484394
1905115.854771,-0.490868,-0.000001527,0,0,-0.483994
1907616.006811,-0.490837,-0.000003723,0,0,-0.483593
1910116.158852,-0.488930,0.000000661,0,0,-0.483193
1912616.310892,-0.488991,0.000004734,0,0,-0.482793
1915116.462933,-0.488762,-0.000001628,0,0,-0.482393
1917616.614973,-0.488319,-0.000001188,0,0,-0.481993
1920116.767013,-0.489632,0.000001443,0,0,-0.481593
1922616.919054,-0.489265,0.000004548,0,0,-0.481192
1925117.071094,-0.486747,-0.000001593,0,0,-0.480792
1927617.223134,-0.486000,-0.000000160,0,0,-0.480392
1930117.375175,-0.486641,0.000002609,0,0,-0.479992
1932617.527215,-0.485802,0.000000606,0,0,-0.479592
1935117.679256,-0.486137,-0.000002378,0,0,-0.479192
1937617.831296,-0.486015,-0.000000400,0,0,-0.478792
1940117.983336,-0.484398,0.000004199,0,0,-0.478391
1942618.135377,-0.483208,0.000000364,0,0,-0.477991
1945118.287417,-0.483574,-0.000003421,0,0,-0.477591
1947618.439458,-0.483650,-0.000000603,0,0,-0.477191
1950118.591498,-0.483620,0.000000582,0,0,-0.476791
1952618.743538,-0.483238,0.000000103,0,0,-0.476391
1955118.895579,-0.482094,0.000002671,0,0,-0.475990
1957619.047619,-0.481254,-0.000002686,0,0,-0.475590
1960119.199659,-0.481178,-0.000004420,0,0,-0.475190
1962619.351700,-0.481453,0.000005000,0,0,-0.474790
1965119.503740,-0.481773,0.000004492,0,0,-0.474390
1967619.655781,-0.481376,-0.000001451,0,0,-0.473990
1970119.807821,-0.479515,-0.000003745,0,0,-0.473589
1972619.959861,-0.479149,0.000000619,0,0,-0.473189
1975120.111902,-0.479668,0.000004749,0,0,-0.472789
1977620.263942,-0.479164,-0.000001581,0,0,-0.472389
1980120.415982,-0.478966,-0.000001233,0,0,-0.471989
1982620.568023,-0.479927,0.000001439,0,0,-0.471589
1985120.720063,-0.477852,0.000004442,0,0,-0.471188
1987620.872104,-0.476509,-0.000001596,0,0,-0.470788
1990121.024144,-0.476433,-0.000000131,0,0,-0.470388
1992621.176184,-0.476829,0.000002592,0,0,-0.469988
1995121.328225,-0.476173,0.000000665,0,0,-0.469588
1997621.480265,-0.476707,-0.000002312,0,0,-0.469188
2000121.632306,-0.474327,-0.000000360,0,0,-0.468788
2002621.784346,-0.474434,0.000004253,0,0,-0.468387
2005121.936386,-0.473564,0.000000323,0,0,-0.467987
2007622.088427,-0.474007,-0.000003251,0,0,-0.467587
2010122.240467,-0.474495,-0.000000606,0,0,-0.467187
2012622.392507,-0.474037,0.000000376,0,0,-0.466787
2015122.544548,-0.471748,0.000000155,0,0,-0.466387
2017622.696588,-0.472252,0.000003129,0,0,-0.465986
2020122.848629,-0.471550,-0.000002704,0,0,-0.465586
2022623.000669,-0.471565,-0.000004497,0,0,-0.465186
2025123.152709,-0.472038,0.000005000,0,0,-0.464786
2027623.304750,-0.471962,0.000004093,0,0,-0.464386
2030123.456790,-0.471565,-0.000001562,0,0,-0.463986
2032623.608831,-0.469688,-0.000003958,0,0,-0.463585
2035123.760871,-0.469444,0.000000637,0,0,-0.463185
2037623.912911,-0.470176,0.000004789,0,0,-0.462785
2040124.064952,-0.470436,-0.000001516,0,0,-0.462385
2042624.216992,-0.469673,-0.000000883,0,0,-0.461985
2045124.369032,-0.470222,0.000001450,0,0,-0.461585
2047624.521073,-0.467583,0.000004346,0,0,-0.461184
2050124.673113,-0.467170,-0.000001565,0,0,-0.460784
2052624.825154,-0.466896,-0.000000112,0,0,-0.460384
2055124.977194,-0.467476,0.000002599,0,0,-0.459984
2057625.129234,-0.466713,0.000000594,0,0,-0.459584
2060125.281275,-0.466941,-0.000002206,0,0,-0.459184
2062625.433315,-0.464714,-0.000000320,0,0,-0.458784
2065125.585355,-0.464805,0.000004276,0,0,-0.458383
2067625.737396,-0.464180,0.000000315,0,0,-0.457983
2070125.889436,-0.464882,-0.000003270,0,0,-0.457583
2072626.041477,-0.464515,-0.000000594,0,0,-0.457183
2075126.193517,-0.464576,0.000000226,0,0,-0.456783
2077626.345557,-0.462318,0.000000170,0,0,-0.456383
2080126.497598,-0.462242,0.000003062,0,0,-0.455982
2082626.649638,-0.462028,-0.000002747,0,0,-0.455582
2085126.801679,-0.462104,-0.000004396,0,0,-0.455182
2087626.953719,-0.462669,0.000005000,0,0,-0.454782
2090127.105759,-0.462486,0.000004050,0,0,-0.454382
2092627.257800,-0.460136,-0.000001591,0,0,-0.453982
2095127.409840,-0.459693,-0.000003806,0,0,-0.453581
2097627.561880,-0.459724,0.000000708,0,0,-0.453181
2100127.713921,-0.460426,0.000004788,0,0,-0.452781
2102627.865961,-0.460411,-0.000001410,0,0,-0.452381
2105128.018002,-0.459617,-0.000000746,0,0,-0.451981
2107628.170042,-0.458992,0.000001539,0,0,-0.451581
2110128.322082,-0.458000,0.000004136,0,0,-0.451180
2112628.474123,-0.457603,-0.000001548,0,0,-0.450780
2115128.626163,-0.457420,-0.000000113,0,0,-0.450380
2117628.778203,-0.457908,0.000002700,0,0,-0.449980
2120128.930244,-0.457313,0.000000565,0,0,-0.449580
2122629.082284,-0.455741,-0.000002286,0,0,-0.449180
2125129.234325,-0.454871,-0.000000361,0,0,-0.448780
2127629.386365,-0.455589,0.000004145,0,0,-0.448379
2130129.538405,-0.455467,0.000000288,0,0,-0.447979
2132629.690446,-0.455162,-0.000003038,0,0,-0.447579
2135129.842486,-0.454978,-0.000000692,0,0,-0.447179
2137629.994527,-0.453117,0.000000235,0,0,-0.446779
2140130.146567,-0.452247,0.000000174,0,0,-0.446379
2142630.298607,-0.453086,0.000003259,0,0,-0.445978
2145130.450648,-0.452293,-0.000002798,0,0,-0.445578
2147630.602688,-0.452247,-0.000004412,0,0,-0.445178
2150130.754728,-0.452827,0.000005000,0,0,-0.444778
2152630.906769,-0.450996,0.000003854,0,0,-0.444378
2155131.058809,-0.449684,-0.000001691,0,0,-0.443978
2157631.210850,-0.449653,-0.000003928,0,0,-0.443577
2160131.362890,-0.449851,0.000000635,0,0,-0.443177
2162631.514930,-0.450538,0.000004786,0,0,-0.442777
2165131.666971,-0.450019,-0.000001440,0,0,-0.442377
2167631.819011,-0.447959,-0.000000545,0,0,-0.441977
2170131.971052,-0.448219,0.000001505,0,0,-0.441577
2172632.123092,-0.448265,0.000004014,0,0,-0.441176
2175132.275132,-0.447715,-0.000001497,0,0,-0.440776
2177632.427173,-0.447395,-0.000000093,0,0,-0.440376
2180132.579213,-0.447990,0.000002839,0,0,-0.439976
2182632.731253,-0.447196,0.000000569,0,0,-0.439576
2185132.883294,-0.445548,-0.000002265,0,0,-0.439176
2187633.035334,-0.445030,-0.000000371,0,0,-0.438776
2190133.187375,-0.445701,0.000004382,0,0,-0.438375
2192633.339415,-0.444694,0.000000183,0,0,-0.437975
2195133.491455,-0.445167,-0.000001818,0,0,-0.437575
2197633.643496,-0.445014,-0.000000754,0,0,-0.437175
2200133.795536,-0.443031,0.000000277,0,0,-0.436775
2202633.947576,-0.442283,0.000000198,0,0,-0.436375
2205134.099617,-0.443092,0.000003650,0,0,-0.435974
2207634.251657,-0.442741,-0.000002834,0,0,-0.435574
